counterAtEnd,gear_condition,siteName,subSiteName,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,diff,waterTemp,turbidity,visitTime,visitType,trapFunctioning,fishProcessed,includeCatch
NA,NA,Hallwood,Hallwood 1 RR,5.5,5.5,NA,8,6.489999771118161,2005-02-03T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.30000019073486,5.30000019073486,NA,8,7.130000114440921,2005-02-04T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.90000009536743,5.90000009536743,NA,8.5,2.74000000953674,2005-02-05T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,5.90000009536743,NA,8.5,2.9900000095367396,2005-02-06T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.5,5.5,NA,8,3.01999998092651,2005-02-07T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,5.5,NA,9,5.739999771118161,2005-02-08T11:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.09999990463257,5.40000009536743,NA,9,3.2699999809265106,2005-02-09T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,5.40000009536743,NA,9,2.36999988555908,2005-02-10T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5.5,NA,9,3.70000004768372,2005-02-11T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.59999990463257,5.5,NA,8.5,2.59999990463257,2005-02-12T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.40000009536743,5.19999980926514,NA,8,2.11999988555908,2005-02-13T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5.30000019073486,NA,8,2.2000000476837203,2005-02-14T08:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,5.19999980926514,NA,10,3.25,2005-02-15T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,5.09999990463257,NA,9,2.6800000667572004,2005-02-16T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.40000009536743,5.09999990463257,NA,10,1.95000004768372,2005-02-17T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.40000009536743,5.59999990463257,NA,10.899999618530302,2.73000001907349,2005-02-18T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5.19999980926514,NA,9,1.919999957084659,2005-02-19T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,1.79999995231628,3,NA,8,8.479999542236332,2005-02-20T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,1.39999997615814,2.90000009536743,NA,12,6.94000005722046,2005-02-21T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.59999990463257,5.5,NA,11.6000003814697,5.0500001907348615,2005-02-22T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,5.19999980926514,NA,11,2.7699999809265106,2005-02-23T09:45:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.90000009536743,4,NA,11,2.80999994277954,2005-02-24T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,6,NA,11,2.6500000953674303,2005-02-25T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.40000009536743,5.40000009536743,NA,8,3.54999995231628,2005-02-26T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,6,NA,7.5,3.09999990463257,2005-02-27T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6.40000009536743,6.40000009536743,NA,11.6999998092651,3.4900000095367396,2005-02-28T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,11.899999618530302,3.24000000953674,2005-03-01T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.40000009536743,4.30000019073486,NA,12,37.799999237060504,2005-03-02T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,4.19999980926514,NA,11.8000001907349,5.289999961853031,2005-03-03T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.30000019073486,NA,11.899999618530302,3.88000011444092,2005-03-04T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,4.59999990463257,NA,8,5.539999961853031,2005-03-05T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.40000009536743,6,NA,9,NA,2005-03-06T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,5.80000019073486,NA,13,NA,2005-03-07T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.5,5.5,NA,13,5,2005-03-08T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.09999990463257,5.69999980926514,NA,13.1000003814697,3.54999995231628,2005-03-09T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,6,NA,13.1999998092651,3.5699999332427996,2005-03-10T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,6.5,NA,13,3.10999989509583,2005-03-11T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.59999990463257,6,NA,9,2.3800001144409197,2005-03-12T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,5,NA,9,2.84999990463257,2005-03-13T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,5,NA,13.6000003814697,3.1500000953674303,2005-03-14T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.19999980926514,5,NA,14.1999998092651,2.54999995231628,2005-03-15T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,5.5,NA,12.6000003814697,2.52999997138977,2005-03-16T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,5.09999990463257,NA,13.399999618530302,1.9900000095367405,2005-03-17T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.29999995231628,4.80000019073486,NA,13.5,2.2100000381469704,2005-03-18T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.59999990463257,4.59999990463257,NA,8,1.78999996185303,2005-03-19T08:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3,5,NA,8,2.45000004768372,2005-03-20T10:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.59999990463257,5.5,NA,13.6999998092651,3.10999989509583,2005-03-21T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,0,3.09999990463257,NA,12.1000003814697,3.34999990463257,2005-03-22T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,1.5,4.30000019073486,NA,11.899999618530302,8.819999694824222,2005-03-23T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3,4,NA,11.5,9.98999977111816,2005-03-24T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,7,NA,11.8000001907349,9.98999977111816,2005-03-27T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.69999980926514,4.80000019073486,NA,12.1000003814697,9.98999977111816,2005-03-28T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.09999990463257,4.40000009536743,NA,11.899999618530302,9.02000045776367,2005-03-29T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.90000009536743,6,NA,11.5,7.989999771118161,2005-03-30T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.19999980926514,5.5,NA,11.5,8.609999656677251,2005-03-31T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.30000019073486,NA,11.6999998092651,9.079999923706051,2005-04-01T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.30000019073486,NA,10,7.07999992370605,2005-04-02T10:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,1.70000004768372,1.79999995231628,NA,10,7.170000076293949,2005-04-03T10:45:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.09999990463257,2.5,NA,10.5,6.039999961853031,2005-04-04T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.5,2.5,NA,10.6999998092651,5.099999904632571,2005-04-05T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.70000004768372,2.70000004768372,NA,12.1000003814697,5.389999866485599,2005-04-06T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2,2.59999990463257,NA,11.5,4.11999988555908,2005-04-07T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.09999990463257,3.40000009536743,NA,10.8000001907349,4.44999980926514,2005-04-08T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,4,NA,8,7.05999994277954,2005-04-09T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,3.79999995231628,NA,10,5,2005-04-10T11:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.5,4.59999990463257,NA,11,5.1100001335144,2005-04-11T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,4.90000009536743,NA,12,4.2600002288818395,2005-04-12T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,4,NA,11.3000001907349,4.420000076293949,2005-04-13T09:20:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.90000009536743,5,NA,11.6999998092651,4.42999982833862,2005-04-14T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,4.19999980926514,NA,12.6999998092651,4.8600001335144,2005-04-15T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,4,NA,8,4.139999866485599,2005-04-16T08:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,4,NA,11,4.2600002288818395,2005-04-17T12:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,4,NA,12.6000003814697,5.6100001335144,2005-04-18T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,4.09999990463257,NA,12,3.30999994277954,2005-04-19T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.5,4.09999990463257,NA,15,NA,2005-04-20T15:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,4,NA,13.3000001907349,2.3900001049041695,2005-04-21T10:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.70000004768372,4,NA,12.8000001907349,2.3900001049041695,2005-04-22T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.70000004768372,3.59999990463257,NA,8,2.34999990463257,2005-04-23T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.59999990463257,3.70000004768372,NA,9,2.25,2005-04-24T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3,4.09999990463257,NA,12.1999998092651,2.10999989509583,2005-04-25T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,6.19999980926514,NA,13.899999618530302,2.1500000953674303,2005-04-26T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.90000009536743,50,NA,12.899999618530302,2.07999992370605,2005-04-27T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.79999995231628,4.40000009536743,NA,12.6999998092651,2.30999994277954,2005-04-28T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,4.80000019073486,NA,13.1999998092651,2.27999997138977,2005-04-29T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.19999980926514,4.59999990463257,NA,8,2.41000008583069,2005-04-30T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.59999990463257,4.69999980926514,NA,9,2.11999988555908,2005-05-01T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5,NA,12.6000003814697,2.58999991416931,2005-05-02T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,4.59999990463257,NA,12.899999618530302,1.5599999427795397,2005-05-03T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5,NA,12.6999998092651,2.57999992370605,2005-05-04T10:20:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5,NA,12.5,2.60999989509583,2005-05-05T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,5.69999980926514,NA,12.1999998092651,1.9299999475479095,2005-05-06T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.19999980926514,4.69999980926514,NA,9,1.5599999427795397,2005-05-07T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.09999990463257,4.09999990463257,NA,8,1.75,2005-05-08T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,4,NA,12,11.8000001907349,2005-05-09T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.90000009536743,4.90000009536743,NA,11.5,4.26999998092651,2005-05-10T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.80000019073486,NA,12.5,5.01999998092651,2005-05-11T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.5,4.80000019073486,NA,12,7.6100001335144,2005-05-12T11:50:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.80000019073486,5,NA,12,7.03000020980835,2005-05-13T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.40000009536743,NA,10,5.659999847412109,2005-05-14T11:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.19999980926514,4.40000009536743,NA,9,5.36999988555908,2005-05-15T12:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.59999990463257,NA,12,3.88000011444092,2005-05-16T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4,4.5,NA,11,3.7200000286102304,2005-05-17T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,2.90000009536743,3.20000004768372,NA,11.3000001907349,5.3600001335144,2005-05-18T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,4.19999980926514,NA,12,16.5,2005-05-27T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.30000019073486,4.30000019073486,NA,9,13,2005-05-28T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.90000009536743,3.90000009536743,NA,10,12.1999998092651,2005-05-29T12:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.69999980926514,5.69999980926514,NA,10.5,10.3000001907349,2005-05-30T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,NA,NA,11,9.449999809265142,2005-05-31T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,5.59999990463257,NA,10.5,7.98000001907349,2005-06-01T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,NA,NA,10.5,6.86999988555908,2005-06-02T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,NA,NA,10,5.26999998092651,2005-06-03T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.69999980926514,5.69999980926514,NA,12,4.139999866485599,2005-06-04T11:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,15,5.11999988555908,2005-06-05T14:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,9,4.5700001716613805,2005-06-06T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,6,NA,11,4.0700001716613805,2005-06-07T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,5.80000019073486,NA,9,3.51999998092651,2005-06-08T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,NA,NA,9.5,3.77999997138977,2005-06-09T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,9.5,3.60999989509583,2005-06-10T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.19999980926514,5.19999980926514,NA,15,4.460000038146969,2005-06-11T13:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,5.59999990463257,NA,13,4.44000005722046,2005-06-12T14:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,5,NA,9.5,5.0700001716613805,2005-06-13T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,5.59999990463257,NA,12,3.990000009536739,2005-06-14T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,5.80000019073486,NA,12,3.1500000953674303,2005-06-15T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.69999980926514,5.69999980926514,NA,11,3.36999988555908,2005-06-16T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,4.90000009536743,5.30000019073486,NA,12,4.76999998092651,2005-06-17T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.19999980926514,5.19999980926514,NA,14,3.2100000381469704,2005-06-18T13:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.19999980926514,5.19999980926514,NA,15,3.04999995231628,2005-06-19T12:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,5,NA,12,3.32999992370605,2005-06-20T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.70000004768372,4,NA,12,3.2699999809265106,2005-06-21T10:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.20000004768372,4,NA,12,3.1900000572204603,2005-06-22T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.5,3.79999995231628,NA,13,3.57999992370605,2005-06-23T12:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.20000004768372,3.5,NA,12,4.03000020980835,2005-06-24T12:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.20000004768372,3.59999990463257,NA,16,3.3800001144409197,2005-06-25T13:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.09999990463257,3.59999990463257,NA,12,2.9300000667572,2005-06-26T14:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.59999990463257,3.70000004768372,NA,11,3.73000001907349,2005-06-27T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3,3.20000004768372,NA,14,0.5,2005-10-10T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.09999990463257,3.20000004768372,NA,14,0.6600000262260439,2005-10-11T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.5,3.70000004768372,NA,14,0.6800000071525569,2005-10-13T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.5,3.5,NA,14,0.5799999833106991,2005-10-18T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,3.5,3.5,NA,14,0.699999988079071,2005-10-19T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.90000009536743,6,NA,12,1.4299999475479095,2005-11-01T08:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.90000009536743,5.90000009536743,NA,13,0.75,2005-11-06T12:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,11,1.08000004291534,2005-11-12T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,11,1.11000001430511,2005-11-14T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6.09999990463257,NA,11,0.8700000047683721,2005-11-15T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.5,6,NA,11,0.8999999761581422,2005-11-16T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6.09999990463257,NA,11,0.8600000143051152,2005-11-17T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.44999980926514,6,NA,10.5,1.20000004768372,2005-11-18T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,6,NA,14,0.7300000190734861,2005-11-19T13:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,6,NA,14,1.2599999904632595,2005-11-20T13:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.90000009536743,6,NA,12,0.519999980926514,2005-11-21T10:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5,5.5,NA,10,0.8999999761581422,2005-11-22T08:15:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.80000019073486,5.80000019073486,NA,10.5,1.19000005722046,2005-11-23T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,11,1,2005-11-24T10:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,6,6,NA,11,1.1599999666214,2005-11-25T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,5.59999990463257,NA,12,1.0299999713897698,2005-11-26T11:30:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.5,5.5,NA,11,0.6000000238418579,2005-11-27T13:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
NA,NA,Hallwood,Hallwood 1 RR,5.59999990463257,5.59999990463257,NA,10.5,1.6399999856948897,2005-11-28T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes
